Unnamed: 0_x,capture_id,image_rank_in_capture,image_path_rel,Unnamed: 0_y,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__species,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,p_users_identified_this_species,pielous_evenness_index,question__horns_visible,is_animal,species_idx,count_idx
374598,SER_S11#M09#2#889,1,SER_S11/M09/M09_R2/SER_S11_M09_R2_IMAG2614.JPG,145369,SER_S11,M09,2,889,2015-10-02,12:52:17,29812586,gazellethomsons,7,6.0,5,0.56,0.0,0.89,0.56,0.0,0.11,0.9,0.47,,1,2,4
372895,SER_S3#R09#12#498,1,S3/R09/R09_R12/S3_R09_R12_IMAG1452.JPG,142155,S3,R09,12,498,2011-11-18,18:17:05,ASG000ayy6,wildebeest,11-50,2.0,2,0.42,0.0,0.58,0.75,0.0,0.0,1.0,0.59,,1,0,2
444867,SER_S10#M09#1#102,1,S10/M09/M09_R1/S10_M09_R1_IMAG0290.JPG,166493,S10,M09,1,102,2014-11-25,11:40:50,ASG001xwag,wildebeest,3,2.0,1,0.9,0.0,0.1,0.1,0.0,0.3,1.0,0.0,,1,0,2
602472,SER_S7#N09#3#631,1,S7/N09/N09_R3/S7_N09_R3_IMAG1869.JPG,225421,S7,N09,3,631,2013-10-22,11:41:54,ASG0012vzt,gazelleThomsons,3,2.0,1,0.92,0.04,0.0,0.0,0.04,0.0,0.92,0.34,,1,4,2
112419,SER_S2#E04#2#335,2,S2/E04/E04_R2/S2_E04_R2_IMAG0734.JPG,41686,S2,E04,2,335,2011-05-15,09:50:23,ASG0004ef2,wildebeest,11-50,2.0,1,1.0,0.0,0.17,0.33,0.0,0.0,1.0,0.0,,1,0,2
956249,SER_S8#T11#2#302,2,S8/T11/T11_R2/S8_T11_R2_IMAG0801.JPG,353928,S8,T11,2,302,2014-03-01,16:16:31,ASG001a74b,wildebeest,5,3.0,2,0.9,0.7,0.1,0.0,0.0,0.1,1.0,0.0,,1,0,3
462124,SER_S6#V10#1#423,1,S6/V10/V10_R1/S6_V10_R1_IMAG1133.JPG,174063,S6,V10,1,423,2013-02-22,11:28:44,ASG0011w9a,wildebeest,11-50,4.0,2,0.54,0.58,0.83,0.33,0.04,0.0,1.0,0.0,,1,0,3
566871,SER_S8#K08#2#1172,1,S8/K08/K08_R2/S8_K08_R2_IMAG2973.JPG,210173,S8,K08,2,1172,2014-04-09,12:18:59,ASG001autf,zebra,11-50,4.0,3,0.38,0.0,0.0,0.92,0.0,0.0,1.0,0.7,,1,3,3
339061,SER_S7#H09#2#48,1,S7/H09/H09_R2/S7_H09_R2_IMAG0136.JPG,126745,S7,H09,2,48,2013-07-05,10:54:41,ASG0014j07,gazelleThomsons,2,2.0,2,0.91,0.0,0.0,0.96,0.0,0.09,1.0,0.0,,1,4,2
536977,SER_S7#M07#2#2738,2,S7/M07/M07_R2/S7_M07_R2_IMAG7111.JPG,200426,S7,M07,2,2738,2013-08-10,12:35:29,ASG0015r9p,secretaryBird,1,1.0,1,0.89,0.22,0.0,0.11,0.0,0.0,0.9,0.47,,1,16,1
276594,SER_S4#J05#1#262,2,S4/J05/J05_R1/S4_J05_R1_IMAG0769.JPG,104788,S4,J05,1,262,2012-02-25,11:32:31,ASG000ewpm,wildebeest,4,3.0,1,0.88,0.56,0.0,0.06,0.0,0.0,0.84,0.49,,1,0,3
462981,SER_S8#I01#1#154,2,S8/I01/I01_R1/S8_I01_R1_IMAG0389.JPG,170587,S8,I01,1,154,2013-10-29,10:51:45,ASG001b77t,zebra,11-50,5.0,4,0.7,0.0,0.5,0.9,0.0,0.0,1.0,0.0,,1,3,3
436479,SER_S7#K04#3#77,3,S7/K04/K04_R3/S7_K04_R3_IMAG0178.JPG,163832,S7,K04,3,77,2013-11-12,13:33:19,ASG0017eaz,human,1,1.0,1,0.6,0.13,0.2,0.0,0.13,0.0,1.0,0.0,,1,10,1
267127,SER_S2#H07#1#851,1,S2/H07/H07_R1/S2_H07_R1_PICT2549.JPG,98175,S2,H07,1,851,2011-03-01,13:21:55,ASG0003x2s,hartebeest,1,1.0,1,0.75,0.25,0.0,0.0,0.0,0.0,0.86,0.46,,1,1,1
116925,SER_S7#C13#3#293,1,S7/C13/C13_R3/S7_C13_R3_IMAG0814.JPG,42784,S7,C13,3,293,2013-10-26,12:02:48,ASG0013pfn,impala,3,2.0,2,0.85,0.15,0.9,0.0,0.0,0.0,0.95,0.28,,1,7,2
616032,SER_S9#L08#2#52,3,S9/L08/L08_R2/S9_L08_R2_IMAG0150.JPG,240020,S9,L08,2,52,2014-09-18,10:46:03,ASG001mjj8,gazelleThomsons,11-50,10.0,2,0.4,0.8,0.9,0.7,0.0,0.0,1.0,0.0,,1,4,4
693953,SER_S5#Q05#3#124,1,S5/Q05/Q05_R3/S5_Q05_R3_IMAG0306.JPG,266542,S5,Q05,3,124,2012-11-23,17:04:21,ASG000sup3,zebra,3,3.0,1,0.1,0.0,0.7,0.5,0.0,0.0,1.0,0.0,,1,3,3
69064,SER_S1#E08#1#10,1,S1/E08/E08_R1/S1_E08_R1_PICT0010.JPG,29155,S1,E08,1,10,2010-07-24,11:53:44,ASG00001lm,gazelleThomsons,2,2.0,1,0.31,0.0,0.0,0.92,0.0,0.0,1.0,0.0,,1,4,2
100544,SER_S8#D03#1#9,3,S8/D03/D03_R1/S8_D03_R1_IMAG0027.JPG,38563,S8,D03,1,9,2013-10-18,09:07:21,ASG001eqx6,zebra,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1,3,1
14929,SER_S4#B07#2#380,2,S4/B07/B07_R2/S4_B07_R2_IMAG1085.JPG,5829,S4,B07,2,380,2012-02-21,14:46:07,ASG000c7fc,wildebeest,7,4.0,2,0.9,0.9,0.0,0.0,0.0,0.0,0.91,0.44,,1,0,3
39188,SER_S4#C07#2#461,1,S4/C07/C07_R2/S4_C07_R2_IMAG1121.JPG,15088,S4,C07,2,461,2012-02-22,09:22:20,ASG000deq8,wildebeest,11-50,4.0,3,0.81,0.0,0.43,0.0,0.0,0.0,0.95,0.27,,1,0,3
212520,SER_S2#G05#4#97,1,S2/G05/G05_R4/S2_G05_R4_IMAG0285.JPG,78287,S2,G05,4,97,2011-06-16,08:17:36,ASG00056rc,gazelleThomsons,11-50,5.0,2,0.42,0.08,0.33,0.92,0.0,0.0,1.0,0.0,,1,4,3
272887,SER_S6#L10#1#204,1,S6/L10/L10_R1/S6_L10_R1_IMAG0611.JPG,102680,S6,L10,1,204,2013-02-18,21:28:18,ASG00109w3,elephant,3,3.0,3,0.82,0.0,0.09,0.0,0.21,0.91,1.0,0.0,,1,8,3
245892,SER_S9#E09#2#201,1,S9/E09/E09_R2/S9_E09_R2_IMAG0554.JPG,95798,S9,E09,2,201,2014-09-01,12:30:34,ASG001o7nk,gazelleThomsons,6,5.0,4,0.9,0.2,0.2,0.5,0.0,0.0,0.91,0.44,,1,4,3
495190,SER_S10#N06#1#589,2,S10/N06/N06_R1/S10_N06_R1_IMAG1408.JPG,184794,S10,N06,1,589,2015-04-01,14:15:12,ASG001x6if,koriBustard,1,1.0,1,0.2,0.0,0.8,0.0,0.0,0.0,1.0,0.0,,1,14,1
44510,SER_S5#B12#3#719,3,S5/B12/B12_R3/S5_B12_R3_IMAG2045.JPG,17185,S5,B12,3,719,2012-10-26,11:53:41,ASG000mu7y,zebra,1,1.0,1,0.9,0.1,0.0,0.0,0.0,0.0,1.0,0.0,,1,3,1
19700,SER_S8#B08#3#302,2,S8/B08/B08_R3/S8_B08_R3_IMAG0881.JPG,7504,S8,B08,3,302,2014-06-02,12:57:34,ASG001dwb6,zebra,7,4.0,3,0.6,0.13,0.0,0.01,0.77,0.01,1.0,0.0,,1,3,3
181941,SER_S5#E01#3#3,3,S5/E01/E01_R3/S5_E01_R3_IMAG0009.JPG,70637,S5,E01,3,3,2012-09-13,10:36:05,ASG000oesx,human,1,1.0,1,0.2,0.0,0.7,0.0,0.1,0.0,1.0,0.0,,1,10,1
734038,SER_S9#N07#2#231,3,S9/N07/N07_R2/S9_N07_R2_IMAG0541.JPG,282912,S9,N07,2,231,2014-09-29,13:37:02,ASG001m8if,gazelleThomsons,2,2.0,2,0.8,0.0,0.0,0.6,0.0,0.0,1.0,0.0,,1,4,2
109855,SER_S5#D02#1#961,3,S5/D02/D02_R1/S5_D02_R1_IMAG2591.JPG,42888,S5,D02,1,961,2012-07-03,13:03:44,ASG000nqvo,zebra,2,1.0,1,1.0,0.0,0.09,0.0,0.0,0.0,0.92,0.77,,1,3,1
372640,SER_S2#K06#2#331,1,S2/K06/K06_R2/S2_K06_R2_PICT0989.JPG,135973,S2,K06,2,331,2011-05-23,13:10:01,ASG0007bqn,wildebeest,3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,0,1
486593,SER_S5#L06#1#11,1,S5/L06/L06_R1/S5_L06_R1_IMAG0029.JPG,189758,S5,L06,1,11,2012-05-31,11:29:42,ASG000r5av,wildebeest,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.91,0.44,,1,0,1
93190,SER_S9#C13#1#801,2,S9/C13/C13_R1/S9_C13_R1_IMAG2131.JPG,37225,S9,C13,1,801,2014-08-16,09:53:19,ASG001hc4e,human,1,1.0,1,0.2,0.2,0.6,0.0,0.1,0.0,1.0,0.0,,1,10,1
649173,SER_S5#P03#3#1942,3,S5/P03/P03_R3/S5_P03_R3_IMAG4354.JPG,248679,S5,P03,3,1942,2012-11-22,07:39:26,ASG000sgqi,wildebeest,8,7.0,4,0.7,1.0,0.0,0.1,0.1,0.0,1.0,0.0,,1,0,4
387449,SER_S3#T09#11#152,1,S3/T09/T09_R11/S3_T09_R11_IMAG0448.JPG,147527,S3,T09,11,152,2011-11-05,20:10:22,ASG0008twl,zebra,2,1.0,1,0.5,0.0,0.58,0.0,0.0,0.0,1.0,0.0,,1,3,1
8490,SER_S7#B04#3#998,1,S7/B04/B04_R3/S7_B04_R3_IMAG2910.JPG,3184,S7,B04,3,998,2013-10-03,04:15:07,ASG00178q1,zebra,3,2.0,2,0.25,0.0,0.0,0.9,0.0,0.0,1.0,0.0,,1,3,2
117909,SER_S6#F02#1#58,3,S6/F02/F02_R1/S6_F02_R1_IMAG0163.JPG,43033,S6,F02,1,58,2012-11-25,09:17:22,ASG000yxru,wildebeest,3,3.0,3,0.56,0.17,0.22,0.0,0.39,0.11,1.0,0.0,,1,0,3
884328,SER_S8#Q08#1#157,2,S8/Q08/Q08_R1/S8_Q08_R1_IMAG0451.JPG,326949,S8,Q08,1,157,2013-11-28,15:13:21,ASG001cdvg,hartebeest,4,3.0,3,0.8,0.0,0.1,0.7,0.1,0.6,1.0,0.0,,1,1,3
74421,SER_S7#C05#2#226,2,S7/C05/C05_R2/S7_C05_R2_IMAG0634.JPG,27420,S7,C05,2,226,2013-06-24,12:37:59,ASG0014cyv,gazelleThomsons,5,4.0,1,0.9,0.2,0.1,0.7,0.0,0.0,0.91,0.44,,1,4,3
181249,SER_S8#E05#1#142,3,S8/E05/E05_R1/S8_E05_R1_IMAG0375.JPG,67797,S8,E05,1,142,2013-12-10,11:25:19,ASG001falw,giraffe,1,1.0,1,0.9,0.0,0.1,0.0,0.0,0.0,1.0,0.0,,1,9,1
911569,SER_S9#R09#4#345,1,S9/R09/R09_R4/S9_R09_R4_IMAG0925.JPG,347013,S9,R09,4,345,2015-01-02,13:08:28,ASG001kswx,zebra,1,1.0,1,0.6,0.0,0.4,0.0,0.1,0.0,1.0,0.0,,1,3,1
465735,SER_S2#O06#2#406,2,S2/O06/O06_R2/S2_O06_R2_IMAG1047.JPG,169673,S2,O06,2,406,2011-07-21,08:01:32,ASG00069pn,giraffe,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1,9,1
175981,SER_S2#F09#1#9,2,S2/F09/F09_R1/S2_F09_R1_IMAG0026.JPG,65128,S2,F09,1,9,2011-03-04,14:43:21,ASG0004vt7,human,2,2.0,2,0.82,0.0,0.27,0.0,0.27,0.0,1.0,0.0,,1,10,2
489518,SER_S8#I07#3#491,3,S8/I07/I07_R3/S8_I07_R3_IMAG1447.JPG,180582,S8,I07,3,491,2014-06-01,13:42:03,ASG001b0l9,gazelleThomsons,5,5.0,4,0.9,0.0,0.1,0.5,0.3,0.1,0.91,0.44,,1,4,3
346809,SER_S8#G07#1#92,1,S8/G07/G07_R1/S8_G07_R1_IMAG0264.JPG,128801,S8,G07,1,92,2013-12-12,23:09:06,ASG00191z2,zebra,2,2.0,1,0.8,0.0,0.0,0.0,0.3,1.0,1.0,0.0,,1,3,2
486002,SER_S8#I07#2#724,2,S8/I07/I07_R2/S8_I07_R2_IMAG2107.JPG,179385,S8,I07,2,724,2014-03-09,09:51:15,ASG001b1f5,elephant,9,7.0,1,0.6,0.1,0.5,0.2,0.0,0.1,1.0,0.0,,1,8,4
326064,SER_S7#H07#1#780,3,S7/H07/H07_R1/S7_H07_R1_IMAG1716.JPG,121850,S7,H07,1,780,2013-05-21,13:10:34,ASG0014mql,wildebeest,4,3.0,3,0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,0,3
185391,SER_S4#G04#1#201,2,S4/G04/G04_R1/S4_G04_R1_IMAG0564.JPG,71821,S4,G04,1,201,2012-02-20,09:29:14,ASG000ekok,buffalo,11-50,3.0,2,0.34,0.83,0.83,0.24,0.03,0.0,0.85,0.41,,1,6,3
689681,SER_S8#M05#3#727,1,S8/M05/M05_R3/S8_M05_R3_IMAG2119.JPG,255080,S8,M05,3,727,2014-03-06,15:29:16,ASG001dpoh,wildebeest,11-50,8.0,3,0.9,0.9,0.2,0.2,0.0,0.0,1.0,0.0,,1,0,4
2000,SER_S1#B07#1#316,1,S1/B07/B07_R1/S1_B07_R1_PICT0945.JPG,762,S1,B07,1,316,2010-10-06,13:42:04,ASG0002lin,gazelleThomsons,2,1.0,1,1.0,0.07,0.0,0.0,0.0,0.07,0.88,0.54,,1,4,1
490313,SER_S7#L10#2#264,3,S7/L10/L10_R2/S7_L10_R2_IMAG0711.JPG,182669,S7,L10,2,264,2013-09-12,03:07:18,ASG00165lr,elephant,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,8,1
254027,SER_S11#J02#2#56,1,SER_S11/J02/J02_R2/SER_S11_J02_R2_IMAG0153.JPG,100830,SER_S11,J02,2,56,2015-11-09,11:28:35,27910744,wildebeest,2,2.0,1,0.4,0.0,0.2,0.6,0.0,0.0,1.0,0.0,,1,0,2
672310,SER_S8#M03#2#4,3,S8/M03/M03_R2/S8_M03_R2_IMAG0012.JPG,248640,S8,M03,2,4,2014-03-04,08:58:09,ASG001eh3l,human,1,1.0,1,0.09,0.0,0.91,0.0,0.0,0.0,1.0,0.0,,1,10,1
132626,SER_S5#D06#1#769,1,S5/D06/D06_R1/S5_D06_R1_IMAG2127.JPG,51511,S5,D06,1,769,2012-06-10,19:15:54,ASG000o031,wildebeest,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.83,0.52,,1,0,1
682597,SER_S9#M08#2#235,2,S9/M08/M08_R2/S9_M08_R2_IMAG0632.JPG,264758,S9,M08,2,235,2014-10-25,12:42:29,ASG001hew8,wildebeest,5,5.0,4,0.7,0.0,0.9,0.5,0.0,0.0,1.0,0.0,,1,0,3
169741,SER_S11#G03#2#274,1,SER_S11/G03/G03_R2/SER_S11_G03_R2_IMAG0633.JPG,66914,SER_S11,G03,2,274,2015-11-21,11:24:32,21954323,baboon,8,3.0,1,0.41,0.24,0.65,0.06,0.06,0.06,0.94,0.69,,1,24,3
648936,SER_S5#P03#3#1863,3,S5/P03/P03_R3/S5_P03_R3_IMAG4117.JPG,248600,S5,P03,3,1863,2012-11-22,05:54:10,ASG000sgo6,wildebeest,10,7.0,5,0.91,0.73,0.09,0.09,0.09,0.0,1.0,0.0,,1,0,4
423192,SER_S5#J05#2#27,1,S5/J05/J05_R2/S5_J05_R2_IMAG0071.JPG,164056,S5,J05,2,27,2012-08-21,12:11:53,ASG000ql33,gazelleThomsons,1,1.0,1,0.3,0.0,0.0,0.8,0.0,0.0,1.0,0.0,,1,4,1
865346,SER_S8#Q05#2#1705,1,S8/Q05/Q05_R2/S8_Q05_R2_IMAG4686.JPG,319973,S8,Q05,2,1705,2014-02-05,10:30:08,ASG001cip8,insectSpider,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.72,,1,37,1
100573,SER_S9#D03#1#355,1,S9/D03/D03_R1/S9_D03_R1_IMAG1006.JPG,40024,S9,D03,1,355,2014-07-11,11:26:57,ASG001lv2n,giraffe,1,1.0,1,0.8,0.0,0.3,0.1,0.0,0.0,1.0,0.0,,1,9,1
192277,SER_S5#E04#1#538,3,S5/E04/E04_R1/S5_E04_R1_IMAG1501.JPG,75036,S5,E04,1,538,2012-06-19,12:13:56,ASG000oian,zebra,4,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59,,1,3,2
185814,SER_S8#E06#3#60,1,S8/E06/E06_R3/S8_E06_R3_IMAG0169.JPG,69544,S8,E06,3,60,2014-04-30,08:24:04,ASG001fbm7,warthog,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1,5,1
163319,SER_S8#E01#3#517,2,S8/E01/E01_R3/S8_E01_R3_IMAG1494.JPG,60918,S8,E01,3,517,2014-04-30,16:39:58,ASG001f6d4,zebra,2,2.0,2,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1,3,2
69101,SER_S9#C06#1#300,1,S9/C06/C06_R1/S9_C06_R1_IMAG0682.JPG,27556,S9,C06,1,300,2014-06-23,07:56:30,ASG001oegy,wildebeest,2,1.0,1,0.9,0.1,0.1,0.0,0.0,0.0,1.0,0.0,,1,0,1
686393,SER_S8#M05#2#143,2,S8/M05/M05_R2/S8_M05_R2_IMAG0336.JPG,253775,S8,M05,2,143,2013-12-20,08:47:31,ASG001dqhi,topi,2,2.0,2,0.1,0.0,1.0,0.0,0.0,0.8,1.0,0.0,,1,27,2
93868,SER_S10#D07#1#460,3,S10/D07/D07_R1/S10_D07_R1_IMAG1367.JPG,36026,S10,D07,1,460,2015-01-26,12:39:24,ASG001ygcu,elephant,1,1.0,1,0.1,0.0,0.9,0.0,0.0,0.1,1.0,0.0,,1,8,1
587618,SER_S7#N02#1#31,3,S7/N02/N02_R1/S7_N02_R1_IMAG0087.JPG,219986,S7,N02,1,31,2013-04-13,18:08:45,ASG0015cbt,impala,1,1.0,1,0.1,0.0,1.0,0.1,0.0,0.0,0.91,0.44,,1,7,1
212145,SER_S11#H05#1#969,3,SER_S11/H05/H05_R1/SER_S11_H05_R1_IMAG2768.JPG,83129,SER_S11,H05,1,969,2015-09-23,12:23:51,27837555,gazellethomsons,4,3.0,1,0.5,0.0,0.1,0.8,0.0,0.0,1.0,0.0,,1,2,3
67568,SER_S5#C04#3#195,2,S5/C04/C04_R3/S5_C04_R3_IMAG0544.JPG,26239,S5,C04,3,195,2012-10-08,15:02:14,ASG000ndsu,elephant,3,3.0,3,1.0,0.0,0.1,0.6,0.0,0.0,1.0,0.0,,1,8,3
562854,SER_S2#U13#2#69,2,S2/U13/U13_R2/S2_U13_R2_PICT0206.JPG,203904,S2,U13,2,69,2011-03-23,08:19:21,ASG00073p2,gazelleThomsons,5,4.0,1,0.4,0.1,0.7,0.6,0.0,0.0,1.0,0.0,,1,4,3
171859,SER_S10#F03#2#98,1,S10/F03/F03_R2/S10_F03_R2_IMAG0292.JPG,63692,S10,F03,2,98,2015-02-10,14:56:37,ASG001uxit,impala,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.58,,1,7,1
483870,SER_S7#L05#2#496,2,S7/L05/L05_R2/S7_L05_R2_IMAG1482.JPG,180381,S7,L05,2,496,2013-07-13,14:22:55,ASG00149bl,gazelleThomsons,3,3.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.94,0.32,,1,4,3
382519,SER_S3#S11#11#9,2,S3/S11/S11_R11/S3_S11_R11_IMAG0024.JPG,145586,S3,S11,11,9,2011-09-25,12:06:59,ASG0008tqq,giraffe,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1,9,1
29222,SER_S6#C05#1#7,2,S6/C05/C05_R1/S6_C05_R1_IMAG0017.JPG,11163,S6,C05,1,7,2012-11-19,07:54:55,ASG000y82y,human,2,2.0,2,0.17,0.0,0.83,0.0,0.07,0.0,1.0,0.0,,1,10,2
451618,SER_S4#R06#2#265,3,S4/R06/R06_R2/S4_R06_R2_IMAG0749.JPG,170572,S4,R06,2,265,2012-04-20,08:36:40,ASG000bo8b,wildebeest,5,1.0,1,0.07,0.0,0.13,0.93,0.0,0.0,0.88,0.4,,1,0,1
115959,SER_S8#D08#1#159,2,S8/D08/D08_R1/S8_D08_R1_IMAG0472.JPG,44309,S8,D08,1,159,2013-11-02,14:10:34,ASG001eulm,gazelleThomsons,7,4.0,2,0.1,0.2,0.0,1.0,0.0,0.1,1.0,0.0,,1,4,3
690107,SER_S5#P13#3#437,2,S5/P13/P13_R3/S5_P13_R3_IMAG1304.JPG,264481,S5,P13,3,437,2012-11-14,15:24:51,ASG000st35,wildebeest,5,4.0,2,0.92,1.0,0.0,0.5,0.0,0.0,0.92,0.52,,1,0,3
758410,SER_S7#R12#2#314,3,S7/R12/R12_R2/S7_R12_R2_IMAG0940.JPG,279999,S7,R12,2,314,2013-07-14,12:45:29,ASG00151f2,gazelleThomsons,1,1.0,1,0.22,0.0,0.06,0.89,0.0,0.0,1.0,0.0,,1,4,1
258015,SER_S3#K12#11#2,3,S3/K12/K12_R11/S3_K12_R11_IMAG0006.JPG,96919,S3,K12,11,2,2011-09-17,15:37:14,ASG0008h0u,human,1,1.0,1,0.25,0.0,0.17,0.0,0.58,0.0,1.0,0.0,,1,10,1
11625,SER_S5#B07#1#304,2,S5/B07/B07_R1/S5_B07_R1_IMAG0712.JPG,4758,S5,B07,1,304,2012-06-09,13:06:06,ASG000n2vo,gazelleThomsons,1,1.0,1,0.6,0.0,0.4,0.0,0.0,0.0,1.0,0.0,,1,4,1
253411,SER_S11#J02#1#48,1,SER_S11/J02/J02_R1/SER_S11_J02_R1_IMAG0119.JPG,100579,SER_S11,J02,1,48,2015-08-24,13:29:04,27910445,zebra,1,1.0,1,0.11,0.0,0.89,0.0,0.0,0.0,1.0,0.0,,1,3,1
293846,SER_S4#J10#2#81,1,S4/J10/J10_R2/S4_J10_R2_IMAG0219.JPG,111683,S4,J10,2,81,2012-04-15,16:53:28,ASG000c8i1,zebra,11-50,1.0,1,0.73,0.0,0.09,0.18,0.0,0.0,1.0,0.87,,1,3,1
75316,SER_S5#C08#1#559,2,S5/C08/C08_R1/S5_C08_R1_IMAG1529.JPG,29323,S5,C08,1,559,2012-06-28,13:52:29,ASG000ng93,wildebeest,1,1.0,1,0.8,0.1,0.0,0.0,0.1,0.0,0.83,0.52,,1,0,1
50850,SER_S8#C02#2#62,3,S8/C02/C02_R2/S8_C02_R2_IMAG0174.JPG,18455,S8,C02,2,62,2014-02-22,10:45:28,ASG001ekzk,giraffe,1,1.0,1,0.11,0.01,0.94,0.0,0.0,0.0,1.0,0.0,,1,9,1
327257,SER_S3#O10#11#236,2,S3/O10/O10_R11/S3_O10_R11_IMAG0683.JPG,124331,S3,O10,11,236,2011-11-03,10:02:32,ASG0008ole,zebra,11-50,4.0,3,0.4,0.0,0.5,0.8,0.0,0.0,1.0,0.0,,1,3,3
262487,SER_S2#H05#2#277,1,S2/H05/H05_R2/S2_H05_R2_IMAG0665.JPG,96458,S2,H05,2,277,2011-06-09,13:56:15,ASG0005lqf,zebra,2,2.0,2,0.27,0.0,0.0,0.93,0.0,0.07,1.0,1.0,,1,3,2
504847,SER_S4#T11#2#829,1,S4/T11/T11_R2/S4_T11_R2_IMAG2081.JPG,194256,S4,T11,2,829,2012-04-15,05:04:04,ASG000emxz,wildebeest,4,2.0,1,0.22,0.0,0.06,0.94,0.0,0.0,0.95,0.3,,1,0,2
437744,SER_S10#M07#3#423,2,S10/M07/M07_R3/S10_M07_R3_IMAG1039.JPG,163746,S10,M07,3,423,2015-06-12,06:48:58,ASG001wqvo,zebra,2,2.0,1,0.2,0.0,0.9,0.0,0.0,0.0,0.91,1.0,,1,3,2
8678,SER_S5#B06#1#593,1,S5/B06/B06_R1/S5_B06_R1_IMAG1315.JPG,3486,S5,B06,1,593,2012-06-28,13:39:27,ASG000n1w4,wildebeest,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1,0,1
61411,SER_S5#C02#3#338,3,S5/C02/C02_R3/S5_C02_R3_IMAG0855.JPG,24102,S5,C02,3,338,2012-11-17,11:18:33,ASG000msmd,wildebeest,11-50,10.0,5,0.5,0.1,1.0,0.8,0.1,0.0,1.0,0.0,,1,0,4
953765,SER_S8#T10#1#183,2,S8/T10/T10_R1/S8_T10_R1_IMAG0520.JPG,352966,S8,T10,1,183,2013-12-17,18:34:07,ASG001a6la,wildebeest,8,5.0,1,0.26,0.0,0.06,0.94,0.0,0.0,0.97,0.2,,1,0,3
462444,SER_S4#R09#2#1892,2,S4/R09/R09_R2/S4_R09_R2_IMAG4307.JPG,175264,S4,R09,2,1892,2012-04-08,14:45:21,ASG000f4qo,otherBird,2,1.0,1,0.58,0.42,0.0,0.0,0.0,0.0,0.86,0.44,,1,12,1
308536,SER_S1#N08#1#287,3,S1/N08/N08_R1/S1_N08_R1_PICT0871.JPG,114306,S1,N08,1,287,2010-11-08,07:45:22,ASG0001z8h,human,1,1.0,1,0.14,0.0,0.86,0.0,0.07,0.0,1.0,0.35,,1,10,1
503238,SER_S2#Q07#1#452,1,S2/Q07/Q07_R1/S2_Q07_R1_IMAG1318.JPG,182614,S2,Q07,1,452,2011-05-01,08:48:26,ASG0006hc4,zebra,3,2.0,2,0.62,0.0,0.0,1.0,0.0,0.08,1.0,0.0,,1,3,2
325491,SER_S7#H07#1#589,3,S7/H07/H07_R1/S7_H07_R1_IMAG1143.JPG,121658,S7,H07,1,589,2013-05-21,08:58:34,ASG0014n1u,wildebeest,51+,3.0,2,0.7,0.5,0.3,0.9,0.1,0.0,1.0,0.0,,1,0,3
41903,SER_S2#C07#1#219,3,S2/C07/C07_R1/S2_C07_R1_PICT0655.JPG,15718,S2,C07,1,219,2011-03-18,22:09:14,ASG0003s0k,wildebeest,7,6.0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.83,0.65,,1,0,4
550768,SER_S9#J13#2#888,2,S9/J13/J13_R2/S9_J13_R2_IMAG2515.JPG,214762,S9,J13,2,888,2014-10-30,13:16:19,ASG001ofwh,zebra,10,2.0,1,0.33,0.0,0.25,1.0,0.0,0.0,0.86,0.79,,1,3,2
175084,SER_S10#F05#2#10,1,S10/F05/F05_R2/S10_F05_R2_IMAG0022.JPG,64789,S10,F05,2,10,2015-05-02,12:32:24,ASG001vhli,human,1,1.0,1,0.0,0.1,0.9,0.0,0.0,0.0,1.0,0.0,,1,10,1
100200,SER_S2#D13#2#165,2,S2/D13/D13_R2/S2_D13_R2_PICT0494.JPG,36374,S2,D13,2,165,2011-05-12,11:04:28,ASG0004a4g,zebra,6,4.0,4,0.36,0.0,0.5,0.5,0.0,0.0,1.0,0.0,,1,3,3
208269,SER_S1#J03#1#234,1,S1/J03/J03_R1/S1_J03_R1_PICT2644.JPG,80591,S1,J03,1,234,2010-10-26,21:43:50,ASG0002dpf,zebra,1,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1,3,1
